Time,Joint_1,Joint_2,Joint_3,Joint_4,Joint_5,Joint_6,Joint_External
2855611.0,-124.55232238769531,-123.58436584472656,13.73607349395752,126.25202178955078,77.45333862304688,-17.322357177734375,44.55610275268555
2855615.0,-124.64454650878906,-123.5843505859375,13.670939445495605,126.33656311035156,77.39299774169922,-17.356651306152344,44.58056640625
2855619.0,-124.73440551757812,-123.58402252197266,13.606429100036621,126.4195785522461,77.33361053466797,-17.390209197998047,44.603031158447266
2855623.0,-124.81963348388672,-123.58332824707031,13.543584823608398,126.49991607666016,77.27599334716797,-17.42258071899414,44.62260818481445
2855627.0,-124.89895629882812,-123.58243560791016,13.483734130859375,126.57617950439453,77.22119903564453,-17.453216552734375,44.639854431152344
2855631.0,-124.97239685058594,-123.58163452148438,13.428157806396484,126.64672088623047,77.17041778564453,-17.481510162353516,44.65609359741211
2855635.0,-125.0393295288086,-123.5810317993164,13.37803840637207,126.71005249023438,77.12474822998047,-17.50689125061035,44.67173385620117
2855639.0,-125.09858703613281,-123.58063507080078,13.33434009552002,126.7649917602539,77.08506774902344,-17.52889633178711,44.6864013671875
2855643.0,-125.15194702148438,-123.58061218261719,13.297353744506836,126.81080627441406,77.05193328857422,-17.547260284423828,44.70119094848633
2855647.0,-125.1981201171875,-123.58108520507812,13.267651557922363,126.8473892211914,77.02545928955078,-17.56197166442871,44.716732025146484
2855651.0,-125.23591613769531,-123.58191680908203,13.244972229003906,126.87531280517578,77.0052261352539,-17.573253631591797,44.731807708740234
2855655.0,-125.26713562011719,-123.5829849243164,13.228263854980469,126.89554595947266,76.99054718017578,-17.58148765563965,44.74613952636719
2855659.0,-125.29238891601562,-123.58429718017578,13.216750144958496,126.90938568115234,76.98050689697266,-17.587186813354492,44.76015853881836
2855663.0,-125.31144714355469,-123.58570098876953,13.209406852722168,126.91831970214844,76.97402954101562,-17.590940475463867,44.77294158935547
2855667.0,-125.32483673095703,-123.5869369506836,13.20496654510498,126.9238510131836,76.97000122070312,-17.593311309814453,44.78327178955078
2855671.0,-125.33372497558594,-123.58787536621094,13.202374458312988,126.92716979980469,76.96758270263672,-17.59476089477539,44.79084396362305
2855675.0,-125.33938598632812,-123.58854675292969,13.200895309448242,126.92912292480469,76.9661636352539,-17.595623016357422,44.79600524902344
2855679.0,-125.34284973144531,-123.58898162841797,13.200064659118652,126.93024444580078,76.9653549194336,-17.59612464904785,44.79933547973633
