0.0,0.0,0.0,0.0,0.0,0.0
4.462682949371826e-09,-2.677609769623095e-09,2.677609769623095e-09,-3.5701463594974605e-09,5.35521953924619e-09,-7.140292718994921e-09
3.565861156076082e-08,-2.139516693645649e-08,2.139516693645649e-08,-2.8526889248608656e-08,4.279033387291298e-08,-5.705377849721731e-08
1.202032810514335e-07,-7.212196863086009e-08,7.212196863086009e-08,-9.616262484114681e-08,1.4424393726172017e-07,-1.9232524968229362e-07
2.845839187783977e-07,-1.707503512670386e-07,1.707503512670386e-07,-2.2766713502271815e-07,3.415007025340772e-07,-4.553342700454363e-07
5.551596901258186e-07,-3.330958140754911e-07,3.330958140754911e-07,-4.441277521006549e-07,6.661916281509822e-07,-8.882555042013098e-07
9.581619043924347e-07,-5.748971426354607e-07,5.748971426354607e-07,-7.665295235139477e-07,1.1497942852709215e-06,-1.5330590470278953e-06
1.5196942206789747e-06,-9.118165324073848e-07,9.118165324073848e-07,-1.2157553765431798e-06,1.8236330648147695e-06,-2.4315107530863595e-06
2.265732853775573e-06,-1.3594397122653436e-06,1.3594397122653436e-06,-1.8125862830204583e-06,2.718879424530687e-06,-3.6251725660409166e-06
3.2221267800491857e-06,-1.9332760680295113e-06,1.9332760680295113e-06,-2.5777014240393493e-06,3.8665521360590225e-06,-5.155402848078699e-06
4.414597943331007e-06,-2.6487587659986038e-06,2.6487587659986038e-06,-3.5316783546648057e-06,5.2975175319972075e-06,-7.063356709329611e-06
5.868741460803884e-06,-3.5212448764823298e-06,3.5212448764823298e-06,-4.694993168643106e-06,7.0424897529646596e-06,-9.389986337286212e-06
7.610025828889738e-06,-4.5660154973338426e-06,4.5660154973338426e-06,-6.088020663111791e-06,9.132030994667685e-06,-1.2176041326223581e-05
9.663793129136978e-06,-5.798275877482186e-06,5.798275877482186e-06,-7.731034503309582e-06,1.1596551754964372e-05,-1.5462069006619163e-05
1.2055259234107903e-05,-7.233155540464741e-06,7.233155540464741e-06,-9.644207387286322e-06,1.4466311080929483e-05,-1.9288414774572645e-05
1.4809514013266143e-05,-8.885708407959686e-06,8.885708407959686e-06,-1.1847611210612916e-05,1.777141681591937e-05,-2.3695222421225832e-05
1.7951521538864072e-05,-1.077091292331844e-05,1.077091292331844e-05,-1.4361217231091258e-05,2.154182584663688e-05,-2.8722434462182516e-05
2.150612029183019e-05,-1.2903672175098115e-05,1.2903672175098115e-05,-1.720489623346415e-05,2.580734435019623e-05,-3.44097924669283e-05
2.5498023367656584e-05,-1.5298814020593948e-05,1.5298814020593948e-05,-2.039841869412527e-05,3.0597628041187895e-05,-4.079683738825054e-05
2.9951818682286306e-05,-1.797109120937178e-05,1.797109120937178e-05,-2.3961454945829046e-05,3.594218241874356e-05,-4.792290989165809e-05
3.4891969178000836e-05,-2.09351815068005e-05,2.09351815068005e-05,-2.7913575342400673e-05,4.1870363013601e-05,-5.5827150684801347e-05
4.0342813029307453e-05,-2.4205687817584467e-05,2.4205687817584467e-05,-3.227425042344595e-05,4.841137563516893e-05,-6.45485008468919e-05
4.632856384882664e-05,-2.7797138309295984e-05,2.7797138309295984e-05,-3.706285107906131e-05,5.559427661859197e-05,-7.412570215812262e-05
5.2873310893179595e-05,-3.1723986535907756e-05,3.1723986535907756e-05,-4.229864871454368e-05,6.344797307181551e-05,-8.459729742908736e-05
6.000101926887552e-05,-3.600061156132531e-05,3.600061156132531e-05,-4.800081541510042e-05,7.200122312265062e-05,-9.600163083020084e-05
6.773553013819914e-05,-4.0641318082919487e-05,4.0641318082919487e-05,-5.4188424110559325e-05,8.128263616583897e-05,-0.00010837684822111865
7.610056092509804e-05,-4.566033655505882e-05,4.566033655505882e-05,-6.088044874007843e-05,9.132067311011764e-05,-0.00012176089748015686
8.511970552107008e-05,-5.107182331264205e-05,5.107182331264205e-05,-6.809576441685607e-05,0.0001021436466252841,-0.00013619152883371214
9.4816434491051e-05,-5.688986069463061e-05,5.688986069463061e-05,-7.58531475928408e-05,0.00011377972138926122,-0.0001517062951856816
0.00010521409527930154,-6.312845716758091e-05,6.312845716758091e-05,-8.417127622344123e-05,0.00012625691433516183,-0.00016834255244688247
0.000116335912415295,-6.980154744917699e-05,6.980154744917699e-05,-9.3068729932236e-05,0.00013960309489835398,-0.000186137459864472
0.0001282049877196048,-7.692299263176287e-05,7.692299263176287e-05,-0.00010256399017568386,0.00015384598526352574,-0.00020512798035136773
0.00014084430050979163,-8.450658030587496e-05,8.450658030587496e-05,-0.0001126754404078333,0.00016901316061174992,-0.0002253508808156666
0.00015427670780629094,-9.256602468377458e-05,9.256602468377458e-05,-0.00012342136624503275,0.00018513204936754915,-0.0002468427324900655
0.0001685249445383006,-0.00010111496672298035,0.00010111496672298035,-0.00013481995563064048,0.0002022299334459607,-0.00026963991126128096
0.0001836116237496679,-0.00011016697424980074,0.00011016697424980074,-0.00014688929899973435,0.00022033394849960147,-0.0002937785979994687
0.0001995592368047774,-0.00011973554208286642,0.00011973554208286642,-0.0001596473894438219,0.00023947108416573284,-0.0003192947788876438
0.00021639015359443777,-0.00012983409215666268,0.00012983409215666268,-0.00017311212287555023,0.00025966818431332535,-0.00034622424575110047
0.00023412662274177023,-0.0001404759736450621,0.0001404759736450621,-0.00018730129819341618,0.0002809519472901242,-0.00037460259638683236
0.00025279077180809467,-0.00015167446308485675,0.00015167446308485675,-0.0002022326174464757,0.0003033489261697135,-0.0004044652348929514
0.0002724046074988179,-0.00016344276449929075,0.00016344276449929075,-0.00021792368599905432,0.0003268855289985815,-0.00043584737199810864
0.00029299001586932097,-0.00017579400952159258,0.00017579400952159258,-0.00023439201269545684,0.00035158801904318517,-0.0004687840253909137
0.0003145687625308465,-0.00018874125751850785,0.00018874125751850785,-0.00025165501002467715,0.0003774825150370157,-0.0005033100200493543
0.00033716249285638587,-0.00020229749571383152,0.00020229749571383152,-0.00026972999428510875,0.00040459499142766304,-0.0005394599885702175
0.0003607927321865669,-0.0002164756393119401,0.0002164756393119401,-0.0002886341857492535,0.0004329512786238802,-0.000577268371498507
0.00038548088603554143,-0.00023128853162132488,0.00023128853162132488,-0.0003083847088284332,0.00046257706324264976,-0.0006167694176568664
0.0004112482402968724,-0.00024674894417812347,0.00024674894417812347,-0.00032899859223749797,0.0004934978883562469,-0.0006579971844749959
0.0004381159614494215,-0.00026286957686965284,0.00026286957686965284,-0.0003504927691595372,0.0005257391537393057,-0.0007009855383190744
0.00046610509676323596,-0.0002796630580579416,0.0002796630580579416,-0.0003728840774105888,0.0005593261161158831,-0.0007457681548211776
0.0004952365745054373,-0.0002971419447032623,0.0002971419447032623,-0.0003961892596043498,0.0005942838894065246,-0.0007923785192086996
0.0005255312041461071,-0.00031531872248766424,0.00031531872248766424,-0.0004204249633168857,0.0006306374449753285,-0.0008408499266337714
0.0005570096765641758,-0.0003342058059385054,0.0003342058059385054,-0.0004456077412513406,0.0006684116118770108,-0.0008912154825026813
